ID_point,Point_name,Date ,Decimale_date,Collecting_campaign,Year,Coordinates_X,Coordinates_X_UTM_31,Coordinates_Y,Coordinates_Y_UTM_31,Altitude_asl,Profondeur_cm,Profondeur_approximative,Color,Hcl,Hcl_rough,Humidity,Hydromorphy,Hydromorphy_intensity,Texture,Surface_structure,Average_surface_stability_6,Flapping_crust,Compactness,Rough_approximate_elements_%,Comments,Parcel_code,zone,EC_1_5_mS_cm,EC_mS_cm,pH,Ca_ppm,Na_ppm,NO3_ppm,K_ppm
JRL19C48,C48,16/05/2019,,JRL19,2019,"3,059293022","504817,46","43,19635766","4782622,06",,0-40,20,10YR54,4,,,,M,silty clay,sub-angular blocky,,,,,No,,C,"0,247","1,66478","8,36",35,"22,71",,"2,33"
JRL19C48,C48,16/05/2019,,JRL19,2019,"3,059293022","504817,46","43,19635766","4782622,06",,40-80,60,10YR56,4,,,,M,silty clay,sub-angular blocky,,,,,No,,C,"0,33","2,2242","8,31",33,"26,79",,"4,90"
JRL19C48,C48,16/05/2019,,JRL19,2019,"3,059293022","504817,46","43,19635766","4782622,06",,80-120,100,10YR54,4,,,,M,clay,sub-angular blocky,,,,,Oxidation,,C,"0,261","1,75914","8,42",31,"29,02",,"2,52"
JRL19C49,C49,16/05/2019,,JRL19,2019,"3,058592865","504760,56","43,19649856","4782637,67",,0-40,20,10YR64,4,,,,F,silty clay,sub-angular blocky,,,,,No,,C,"0,212","1,42888","8,24",35,"17,51",,"4,14"
JRL19C49,C49,16/05/2019,,JRL19,2019,"3,058592865","504760,56","43,19649856","4782637,67",,40-80,60,10YR66,4,,,,F,silty clay,sub-angular blocky,,,,,No,,C,"0,231","1,55694","8,41",34,"17,51",,"2,33"
JRL19C49,C49,16/05/2019,,JRL19,2019,"3,058592865","504760,56","43,19649856","4782637,67",,80-120,100,10YR66,4,,,,F,clay,sub-angular blocky,,,,,Oxidation,,C,"0,267","1,79958","8,41",32,"20,48",,"2,52"
JRL19C50,C50,16/05/2019,,JRL19,2019,"3,05838686","504743,84","43,19625516","4782610,63",,0-40,20,"2,5Y56",4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,29","1,9546","8,37",37,"21,22",,"4,62"
JRL19C50,C50,16/05/2019,,JRL19,2019,"3,05838686","504743,84","43,19625516","4782610,63",,40-80,60,"2,5Y56",4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,324","2,18376","8,32",34,"21,96",,"2,71"
JRL19C50,C50,16/05/2019,,JRL19,2019,"3,05838686","504743,84","43,19625516","4782610,63",,80-120,100,"2,5Y56",4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,36","2,4264","8,22",32,"24,56",,"2,90"
JRL19C51,C51,16/05/2019,,JRL19,2019,"3,059234051","504812,69","43,19610572","4782594,08",,0-40,20,"2,5Y54",3,,,,M,silty clay loam,sub-angular blocky,,,,,Small Oxidation,,C,"0,421","2,83754","8,47",34,"30,13",,"3,66"
JRL19C51,C51,16/05/2019,,JRL19,2019,"3,059234051","504812,69","43,19610572","4782594,08",,40-80,60,"2,5Y54",4,,,,M,silty clay loam,sub-angular blocky,,,,,Small Oxidation,,C,"0,424","2,85776","8,42",33,"28,65",,"3,09"
JRL19C51,C51,16/05/2019,,JRL19,2019,"3,059234051","504812,69","43,19610572","4782594,08",,80-120,100,"2,5YR44",4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and reduction,,C,"0,401","2,70274","8,25",30,"26,42",,"2,62"
JRL19C52,C52,16/05/2019,,JRL19,2019,"3,0616252","505007,05","43,195087","4782481,09",,0-40,20,"2,5Y54",4,,,,M,loamy sand,Granular,,,,,No,,C,"0,243","1,63782","8,74",33,"42,97",,"4,43"
JRL19C52,C52,16/05/2019,,JRL19,2019,"3,0616252","505007,05","43,195087","4782481,09",,40-80,60,"2,5Y54",4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,475","3,2015","8,91",33,"24,56",,"3,47"
JRL19C52,C52,16/05/2019,,JRL19,2019,"3,0616252","505007,05","43,195087","4782481,09",,80-120,100,"2,5Y44",4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,447","3,01278","8,75",33,"74,54",,"3,57"
JRL19C53,C53,16/05/2019,,JRL19,2019,"3,06126","504977,38","43,194977","4782468,85",,0-40,20,10YR54,4,,,,P,clay loam,Granular,,,,,Oxidation and reduction ,,C,"0,217","1,46258","8,39",33,"16,76",,"4,71"
JRL19C53,C53,16/05/2019,,JRL19,2019,"3,06126","504977,38","43,194977","4782468,85",,40-80,60,"7,5YR53",4,,,,P,silty clay,Granular,,,,,Oxidation and reduction,,C,"0,42","2,8308","8,83",34,"70,83",,"3,00"
JRL19C53,C53,16/05/2019,,JRL19,2019,"3,06126","504977,38","43,194977","4782468,85",,80-120,100,10YR54,4,,,,P,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,53","3,5722","8,81",31,"78,25",,"2,52"
JRL19C54,C54,16/05/2019,,JRL19,2019,"3,0610181","504957,72","43,1951041","4782482,95",,0-40,20,10YR64,4,,,,M,clay loam,blocky angular,5,,,,Oxidation and reduction,,C,"0,601","4,05074","8,57",34,"70,83",,"5,00"
JRL19C54,C54,16/05/2019,,JRL19,2019,"3,0610181","504957,72","43,1951041","4782482,95",,40-80,60,"7,5YR53",3,,,,M,silty loam,blocky angular,5,,,,Oxidation and reduction,,C,"0,554","3,73396","8,59",32,"70,83",,"3,00"
JRL19C54,C54,16/05/2019,,JRL19,2019,"3,0610181","504957,72","43,1951041","4782482,95",,80-120,100,10YR53,3,,,,M,clay loam,blocky angular,5,,,,Oxidation and reduction,,C,"0,629","4,23946","8,66",31,"76,58",,"1,76"
JRL19C55,C55,16/05/2019,,JRL19,2019,"3,061372519","504986,50","43,1952858","4782503,15",,0-40,20,"2,5Y54",3,,,,M,loam,Granular,,,,,No,,C,"0,32","2,1568","8,44",34,"23,45",,"7,48"
JRL19C55,C55,16/05/2019,,JRL19,2019,"3,061372519","504986,50","43,1952858","4782503,15",,40-80,60,"2,5Y56",4,,,,M,loam,Granular,,,,,Small oxidation,,C,"0,376","2,53424","8,65",32,"27,91",,"2,71"
JRL19C55,C55,16/05/2019,,JRL19,2019,"3,061372519","504986,50","43,1952858","4782503,15",,80-120,100,"2,5Y56",4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,695","4,6843","8,64",30,"81,97",,"1,85"
JRL19C56,C56,16/05/2019,,JRL19,2019,"3,0604937","504915,08","43,195503","4782527,22",,0-40,20,10YR53,4,,,,M,clay loam,blocky angular,,,,,Oxidation and reduction,,C,"0,71","4,7854","8,71",30,"83,82",,"4,62"
JRL19C56,C56,16/05/2019,,JRL19,2019,"3,0604937","504915,08","43,195503","4782527,22",,40-80,60,10YR54,4,,,,M,silty clay,blocky angular,,,,,Oxidation and reduction,,C,"0,843","5,68182","8,60",30,"85,68",,
JRL19C56,C56,16/05/2019,,JRL19,2019,"3,0604937","504915,08","43,195503","4782527,22",,80-120,100,10YR54,4,,,,M,silty clay,blocky angular,,,,,Oxidation and reduction,,C,"0,941","6,34234","8,55",29,"91,25",,"2,62"
JRL19C57,C57,16/05/2019,,JRL19,2019,"3,061103821","504964,67","43,19527054","4782501,44",,0-40,20,10YR54,4,,,,M,silty clay,blocky angular,,,,,Oxidation and reduction,,C,"0,224","1,50976","8,53",32,"19,36",,"6,62"
JRL19C57,C57,16/05/2019,,JRL19,2019,"3,061103821","504964,67","43,19527054","4782501,44",,40-80,60,"7,5YR53",3,,,,M,silty loam,blocky angular,,,,,Oxidation and reduction,,C,"0,243","1,63782","8,53",31,"70,83",,"6,43"
JRL19C57,C57,16/05/2019,,JRL19,2019,"3,061103821","504964,67","43,19527054","4782501,44",,80-120,100,10YR54,4,,,,M,silty clay loam,blocky angular,,,,,Oxidation and reduction,,C,"0,5","3,37","8,79",35,"20,11",,"2,81"
JRL19C58,C58,16/05/2019,,JRL19,2019,"3,060295105","504898,97","43,19517517","4782490,8",,0-40,20,10YR54,4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,291","1,96134","8,64",36,"24,93",,"4,33"
JRL19C58,C58,16/05/2019,,JRL19,2019,"3,060295105","504898,97","43,19517517","4782490,8",,40-80,60,10YR54,4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,463","3,12062","8,70",34,"68,97",,"3,47"
JRL19C58,C58,16/05/2019,,JRL19,2019,"3,060295105","504898,97","43,19517517","4782490,8",,80-120,100,"2,5Y56",4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,511","3,44414","8,56",31,"32,36",,"2,52"
JRL19C59,C59,16/05/2019,,JRL19,2019,"3,060036898","504877,98","43,19527435","4782501,8",,0-40,20,"2,5Y56",3,,,,M,silty clay loam,Granular,5,,,,Oxidation and reduction,,C,"0,33","2,2242","8,40",37,"21,59",,"4,62"
JRL19C59,C59,16/05/2019,,JRL19,2019,"3,060036898","504877,98","43,19527435","4782501,8",,40-80,60,10YR53,4,,,,M,clay loam,Granular,5,,,,Oxidation and reduction,,C,"0,622","4,19228","8,48",33,"72,68",,"3,47"
JRL19C59,C59,16/05/2019,,JRL19,2019,"3,060036898","504877,98","43,19527435","4782501,8",,80-120,100,10YR53,4,,,,M,clay loam,Granular,5,,,,Oxidation and more reduction,,C,"0,564","3,80136","8,31",31,"26,42",,"2,43"
JRL19C60,C60,16/05/2019,,JRL19,2019,"3,059557438","504839,02","43,1953392","4782508,97",,0-40,20,"2,5Y56",4,,,,M,silty clay loam,Granular,,,,,Oxidation and reduction,,C,"0,284","1,91416","8,58",37,"25,68",,"4,05"
JRL19C60,C60,16/05/2019,,JRL19,2019,"3,059557438","504839,02","43,1953392","4782508,97",,40-80,60,10YR53,3,,,,M,silty loam,Granular,,,,,Oxidation and reduction,,C,"0,512","3,45088","8,73",34,"87,54",,"3,95"
JRL19C60,C60,16/05/2019,,JRL19,2019,"3,059557438","504839,02","43,1953392","4782508,97",,80-120,100,10YR53,4,,,,M,clay loam,Granular,,,,,Oxidation and reduction,,C,"0,698","4,70452","8,59",32,"89,39",,"2,90"
JRL19C61,C61,16/05/2019,,JRL19,2019,"3,0597232","504852,47","43,195537","4782530,95",,0-40,20,10YR54,4,,,,P,clay,blocky angular,,,,,Oxidation and reduction,,C,"0,449","3,02626","8,46",33,"30,13",,"2,52"
JRL19C61,C61,16/05/2019,,JRL19,2019,"3,0597232","504852,47","43,195537","4782530,95",,40-80,60,"2,5Y56",4,,,,P,silty clay loam,blocky angular,,,,,Oxidation and reduction,,C,"0,476","3,20824","8,50",33,"33,85",,"3,47"
JRL19C61,C61,16/05/2019,,JRL19,2019,"3,0597232","504852,47","43,195537","4782530,95",,80-120,100,"2,5Y56",3,,,,P,silty clay loam,blocky angular,,,,,Oxidation and reduction,,C,"0,348","2,34552","8,53",36,"26,05",,"5,00"
JRL19C62,C62,16/05/2019,,JRL19,2019,"3,059026","504795,82","43,195584","4782536,13",,0-40,20,"2,5Y56",3,,,,M,silty clay loam,Granular,6,,,,Oxidation only,,C,"0,347","2,33878","8,46",34,"29,76",,"4,71"
JRL19C62,C62,16/05/2019,,JRL19,2019,"3,059026","504795,82","43,195584","4782536,13",,40-80,60,10YR54,4,,,,M,clay,Granular,6,,,,Oxidation and reduction,,C,"0,397","2,67578","8,48",34,"25,68",,"5,76"
JRL19C62,C62,16/05/2019,,JRL19,2019,"3,059026","504795,82","43,195584","4782536,13",,80-120,100,10YR54,4,,,,M,silty clay loam,Granular,6,,,,Oxidation and reduction,,C,"0,305","2,0557","8,46",31,"22,71",,"2,14"
JRL19E62,E62,17/05/2019,,JRL19,2019,"3,024889357","502024,61","43,12377705","4774560,48",,0-40,20,"2,5Y56",4,,,,M,silty clay loam,blocky angular,,,,,Oxidation and reduction,,E,"0,402","2,70948","8,31",38,"22,34",,"4,33"
JRL19E62,E62,17/05/2019,,JRL19,2019,"3,024889357","502024,61","43,12377705","4774560,48",,40-80,60,"2,5Y56",3,,,,M,silty loam,blocky angular,,,,,Oxidation and reduction,,E,"0,51","3,4374","8,60",33,"31,25",,"5,76"
JRL19E62,E62,17/05/2019,,JRL19,2019,"3,024889357","502024,61","43,12377705","4774560,48",,80-120,100,10YR64,2,,,,M,loamy sand,blocky angular,,,,,Oxidation,,E,"0,474","3,19476","8,43",32,"21,59",,"3,19"
JRL19E63,E63,17/05/2019,,JRL19,2019,"3,025392443","502065,54","43,12373601","4774555,93",,0-40,20,"2,5Y53",3,,,,F,loam,blocky angular,,,,,Oxidation,,E,"0,301","2,02874","8,48",38,"21,22",,"4,52"
JRL19E63,E63,17/05/2019,,JRL19,2019,"3,025392443","502065,54","43,12373601","4774555,93",,40-80,60,"2,5Y53",3,,,,F,loam,blocky angular,,,,,Oxidation,,E,"0,399","2,68926","8,56",36,"24,56",,"5,29"
JRL19E63,E63,17/05/2019,,JRL19,2019,"3,025392443","502065,54","43,12373601","4774555,93",,80-120,100,"2,5Y53",2,,,,F,loamy sand,blocky angular,,,,,Oxidation,,E,"0,419","2,82406","8,39",33,"21,22",,"3,28"
JRL19E64,E64,17/05/2019,,JRL19,2019,"3,0253997","502066,13","43,1236116","4774542,11",,0-40,20,"2,5Y53",3,,,,M,loam,blocky angular,,,,,Oxidation,,E,"0,322","2,17028","8,64",34,"25,31",,"3,19"
JRL19E64,E64,17/05/2019,,JRL19,2019,"3,0253997","502066,13","43,1236116","4774542,11",,40-80,60,"2,5Y56",3,,,,M,silty loam,blocky angular,,,,,Oxidation,,E,"0,535","3,6059","9,27",31,"104,25",,"5,38"
JRL19E64,E64,17/05/2019,,JRL19,2019,"3,0253997","502066,13","43,1236116","4774542,11",,80-120,100,"2,5Y64",3,,,,M,loamy sand,blocky angular,,,,,Oxidation,,E,"0,559","3,76766","9,09",32,"113,53",,"5,29"
JRL19E65,E65,17/05/2019,,JRL19,2019,"3,0250691","502039,24","43,1235042","4774530,18",,0-40,20,10YR54,4,,,,M,silty clay loam,blocky angular,,,,,Oxidation,,E,"0,469","3,16106","8,66",34,"27,91",,"4,81"
JRL19E65,E65,17/05/2019,,JRL19,2019,"3,0250691","502039,24","43,1235042","4774530,18",,40-80,60,"2,5Y53",3,,,,M,loamy sand,blocky angular,,,,,Small oxidation and reduction,,E,"0,646","4,35404","8,73",32,"33,48",,"3,57"
JRL19E65,E65,17/05/2019,,JRL19,2019,"3,0250691","502039,24","43,1235042","4774530,18",,80-120,100,"2,5Y64",4,,,,M,loamy sand,blocky angular,,,,,Reduction,,E,"0,465","3,1341","8,77",33,"33,85",,"4,14"
JRL19E66,E66,17/05/2019,,JRL19,2019,"3,025148153","502045,68","43,12338638","4774517,1",,0-40,20,"2,5Y64",3,,,,M,loam,blocky angular,,,,,Oxidation,,E,"0,344","2,31856","8,72",32,"28,28",,"3,28"
JRL19E66,E66,17/05/2019,,JRL19,2019,"3,025148153","502045,68","43,12338638","4774517,1",,40-80,60,"2,5Y56",3,,,,M,silty loam,blocky angular,,,,,Oxidation and reduction,,E,"0,505","3,4037","9,08",31,"100,53",,"3,57"
JRL19E66,E66,17/05/2019,,JRL19,2019,"3,025148153","502045,68","43,12338638","4774517,1",,80-120,100,10YR63,2,,,,M,sandy loam,blocky angular,,,,,Oxidation and reduction,,E,"0,349","2,35226","8,98",30,"72,68",,"4,62"
JRL19E67,E67,17/05/2019,,JRL19,2019,"3,025737047","502093,58","43,12345505","4774524,74",,0-40,20,"2,5Y64",3,,,,F,loam,blocky angular,,,,,Oxidation,,E,"0,345","2,3253","8,80",30,"72,68",,"3,00"
JRL19E67,E67,17/05/2019,,JRL19,2019,"3,025737047","502093,58","43,12345505","4774524,74",,40-80,60,"2,5Y64",3,,,,F,loam,blocky angular,,,,,Oxidation,,E,"0,368","2,48032","9,04",28,"87,54",,"3,38"
JRL19E67,E67,17/05/2019,,JRL19,2019,"3,025737047","502093,58","43,12345505","4774524,74",,80-120,100,10YR63,2,,,,F,sandy loam,blocky angular,,,,,No,,E,"0,227","1,52998","8,79",27,"68,97",,"3,47"
